Plot Title: H04,,,,,,,,,,
#,"Date Time, GMT-05:00","Pressure, mbar (LGR S/N: 21089116, SEN S/N: 21071446, LBL: 04BP)","Temp, °C (LGR S/N: 21089116, SEN S/N: 21079934, LBL: 04OT)","Rain, mm (LGR S/N: 21089116, SEN S/N: 21084777, LBL: 04Precip)","Solar Radiation, W/m² (LGR S/N: 21089116, SEN S/N: 21079806, LBL: 04Pyro)","RH, % (LGR S/N: 21089116, SEN S/N: 21079934, LBL: 04RH)","Wind Direction, ø (LGR S/N: 21089116, SEN S/N: 21057088, LBL: 04WDir)","Gust Speed, m/s (LGR S/N: 21089116, SEN S/N: 21057142, LBL: 04WGust)","Wind Speed, m/s (LGR S/N: 21089116, SEN S/N: 21057142, LBL: 04WSp)","Batt, V (LGR S/N: 21089116)"
1800,11/14/2021 21:37,967.35,-5.2144,0,0.6,98.19,328.5,0,0,4.279
1801,11/14/2021 21:47,967.43,-5.2516,0,0.6,98.21,328.5,0,0,4.2808
1802,11/14/2021 21:57,967.44,-5.233,0,0.6,98.35,328.5,0,0,4.279
1803,11/14/2021 22:07,967.41,-5.2392,0,0.6,98.42,328.5,0,0,4.279
1804,11/14/2021 22:17,967.45,-5.2888,0,0.6,98.22,328.5,0,0,4.279
1805,11/14/2021 22:27,967.42,-5.2981,0,0.6,98.26,328.5,0,0,4.2802
1806,11/14/2021 22:37,967.26,-5.3198,0,0.6,98.21,328.5,0,0,4.279
1807,11/14/2021 22:47,967.16,-5.3198,0,0.6,98.14,328.5,0,0,4.279
1808,11/14/2021 22:57,967.21,-5.3229,0,0.6,98.36,328.5,0,0,4.2814
1809,11/14/2021 23:07,967.22,-5.3105,0,0.6,98.36,328.5,0,0,4.279
1810,11/14/2021 23:17,967.25,-5.2919,0,0.6,98.47,328.5,0,0,4.279
1811,11/14/2021 23:27,967.25,-5.2795,0,0.6,98.52,328.5,0,0,4.2814
1812,11/14/2021 23:37,967.28,-5.264,0,0.6,98.43,328.5,0,0,4.279
1813,11/14/2021 23:47,967.24,-5.2981,0,0.6,98.22,328.5,0,0,4.279
1814,11/14/2021 23:57,967.29,-5.2733,0,0.6,98.6,328.5,0,0,4.2814
1815,11/15/2021 0:07,967.23,-5.2516,0,0.6,98.66,328.5,0,0,4.279
1816,11/15/2021 0:17,967.19,-5.2795,0,0.6,98.43,328.5,0,0,4.2784
1817,11/15/2021 0:27,967.11,-5.3012,0,0.6,98.5,328.5,0,0,4.279
1818,11/15/2021 0:37,966.99,-5.3167,0,0.6,98.46,328.5,0,0,4.2766
1819,11/15/2021 0:47,967.11,-5.2826,0,0.6,98.59,328.5,0,0,4.2784
1820,11/15/2021 0:57,967.21,-5.264,0,0.6,98.57,328.5,0,0,4.2772
1821,11/15/2021 1:07,967.33,-5.233,0,0.6,98.6,328.5,0,0,4.276
1822,11/15/2021 1:17,967.43,-5.2144,0,0.6,98.54,328.5,0,0,4.2754
1823,11/15/2021 1:27,967.44,-5.233,0,0.6,98.51,328.5,0,0,4.2742
1824,11/15/2021 1:37,967.58,-5.2022,0,0.6,98.68,328.5,0,0,4.2766
1825,11/15/2021 1:47,967.6,-5.181,0,0.6,98.59,328.5,0,0,4.2742
1826,11/15/2021 1:57,967.41,-5.175,0,0.6,98.57,328.5,0,0,4.2736
1827,11/15/2021 2:07,967.2,-5.1627,0,0.6,98.8,328.5,0,0,4.2796
1828,11/15/2021 2:17,967.16,-5.1038,0,0.6,98.93,328.5,0,0,4.273
1829,11/15/2021 2:27,967.23,-5.073,0,0.6,98.83,328.5,0,0,4.2742
1830,11/15/2021 2:37,967.37,-5.049,0,0.6,98.9,328.5,0,0,4.2742
1831,11/15/2021 2:47,967.3,-5.0087,0,0.6,98.98,328.5,0,0,4.276
1832,11/15/2021 2:57,967.27,-4.978,0,0.6,98.94,328.5,0,0,4.273
1833,11/15/2021 3:07,967.38,-4.9353,0,0.6,99.04,328.5,0,0,4.273
1834,11/15/2021 3:17,967.33,-4.9012,0,0.6,99.11,328.5,0,0,4.276
1835,11/15/2021 3:27,967.34,-4.8678,0,0.6,99.17,328.5,0,0,4.273
1836,11/15/2021 3:37,967.29,-4.816,0,0.6,99.17,328.5,0,0,4.273
1837,11/15/2021 3:47,967.26,-4.816,0,0.6,99.13,328.5,0,0,4.2766
1838,11/15/2021 3:57,967.23,-4.804,0,0.6,99.18,328.5,0,0,4.2736
1839,11/15/2021 4:07,967.13,-4.7947,0,0.6,99.15,328.5,0,0,4.2736
1840,11/15/2021 4:17,967.1,-4.804,0,0.6,99.12,328.5,0,0,4.2736
1841,11/15/2021 4:27,967.13,-4.7978,0,0.6,99.06,328.5,0,0,4.273
1842,11/15/2021 4:37,967.1,-4.7823,0,0.6,99.07,328.5,0,0,4.273
1843,11/15/2021 4:47,967,-4.7823,0,0.6,98.99,328.5,0,0,4.2748
1844,11/15/2021 4:57,967.08,-4.7885,0,0.6,98.88,328.5,0,0,4.273
1845,11/15/2021 5:07,967.09,-4.749,0,0.6,99.1,328.5,0,0,4.2736
1846,11/15/2021 5:17,967.2,-4.764,0,0.6,98.98,328.5,0,0,4.273
1847,11/15/2021 5:27,967.23,-4.767,0,0.6,98.8,328.5,0,0,4.2754
1848,11/15/2021 5:37,967.18,-4.7368,0,0.6,98.92,328.5,0,0,4.273
1849,11/15/2021 5:47,967.17,-4.743,0,0.6,98.84,328.5,0,0,4.2742
1850,11/15/2021 5:57,967.17,-4.761,0,0.6,98.81,328.5,0,0,4.2748
1851,11/15/2021 6:07,967.25,-4.755,0,0.6,99.03,328.5,0,0,4.273
1852,11/15/2021 6:17,967.4,-4.746,0,0.6,98.93,328.5,0,0,4.273
1853,11/15/2021 6:27,967.37,-4.743,0,0.6,98.86,328.5,0,0,4.276
1854,11/15/2021 6:37,967.47,-4.761,0,0.6,98.8,328.5,0,0,4.273
1855,11/15/2021 6:47,967.57,-4.77,0,0.6,98.87,328.5,0,0,4.2736
1856,11/15/2021 6:57,967.57,-4.743,0,0.6,98.99,328.5,0,0,4.276
1857,11/15/2021 7:07,967.54,-4.7337,0,0.6,99.05,328.5,0,0,4.273
1858,11/15/2021 7:17,967.57,-4.712,0,0.6,99.11,328.5,0,0,4.273
1859,11/15/2021 7:27,967.64,-4.691,0,0.6,99.17,328.5,0,0,4.276
1860,11/15/2021 7:37,967.66,-4.682,0,0.6,99.23,328.5,0,0,4.273
1861,11/15/2021 7:47,967.67,-4.703,0,0.6,99.16,328.5,0,0,4.2736
1862,11/15/2021 7:57,967.7,-4.7151,0,0.6,99.14,328.5,0,0,4.276
1863,11/15/2021 8:07,967.73,-4.7399,0,0.6,99.11,328.5,0,0,4.273
1864,11/15/2021 8:17,967.91,-4.743,0,0.6,99.06,328.5,0,0,4.2736
1865,11/15/2021 8:27,967.99,-4.7213,0,0.6,99.01,328.5,0,0,4.2766
1866,11/15/2021 8:37,968.2,-4.691,0,0.6,98.95,328.5,0,0,4.273
1867,11/15/2021 8:47,968.28,-4.6391,0,0.6,98.84,328.5,0,0,4.273
1868,11/15/2021 8:57,968.24,-4.575,0,1.38,98.59,328.5,0,0,4.273
1869,11/15/2021 9:07,968.3,-4.4416,0,3.1,98.51,328.5,0,0,4.2748
1870,11/15/2021 9:17,968.36,-4.372,0,3.36,98.25,328.5,0,0,4.273
1871,11/15/2021 9:27,968.31,-4.2872,0,4.64,97.94,328.5,0,0,4.273
1872,11/15/2021 9:37,968.45,-4.1608,0,5.73,97.97,328.5,0,0,4.2742
1873,11/15/2021 9:47,968.57,-3.98,0,6.9,97.77,328.5,0,0,4.2736
1874,11/15/2021 9:57,968.61,-3.8364,0,7.86,97.48,328.5,0,0,4.273
1875,11/15/2021 10:07,968.82,-3.666,0,8.62,97.35,328.5,0,0,4.276
1876,11/15/2021 10:17,968.79,-3.55,0,9.88,97.21,328.5,0,0,4.273
1877,11/15/2021 10:27,968.8,-3.4076,0,11.62,97.25,328.5,0,0,4.273
1878,11/15/2021 10:37,968.79,-3.171,0,13.87,96.76,328.5,0,0,4.273
1879,11/15/2021 10:47,968.8,-2.8854,0,18.88,96.39,328.5,0,0,4.273
1880,11/15/2021 10:57,968.77,-2.4677,0,22.49,95.84,328.5,0,0,4.273
1881,11/15/2021 11:07,968.85,-2.3717,0,17.86,95.77,328.5,0,0,4.276
1882,11/15/2021 11:17,968.95,-2.4152,0,16.49,95.22,328.5,0,0,4.273
1883,11/15/2021 11:27,969.11,-2.5225,0,13.23,95.58,328.5,0,0,4.273
1884,11/15/2021 11:37,969.02,-2.4964,0,13.75,95.88,328.5,0,0,4.2814
1885,11/15/2021 11:47,968.97,-2.3195,0,14.76,95.9,328.5,0,0,4.273
1886,11/15/2021 11:57,968.9,-2.1165,0,16.77,95.66,328.5,0,0,4.273
1887,11/15/2021 12:07,968.77,-2.0962,0,17.26,95.25,328.5,0,0,4.273
1888,11/15/2021 12:17,968.65,-2.0469,0,16.88,95.38,328.5,0,0,4.276
1889,11/15/2021 12:27,968.8,-2.0064,0,16.26,95.07,328.5,0,0,4.273
1890,11/15/2021 12:37,968.92,-2.0933,0,11.87,94.68,328.5,0,0,4.2736
1891,11/15/2021 12:47,968.93,-2.4123,0,10.02,94.9,328.5,0,0,4.2754
1892,11/15/2021 12:57,968.71,-2.4964,0,19.61,95.97,328.5,0,0,4.273
1893,11/15/2021 13:07,968.68,-2.6803,0,6.14,96.25,328.5,0,0,4.2742
1894,11/15/2021 13:17,968.63,-2.7857,0,8.89,96.69,328.5,0,0,4.2778
1895,11/15/2021 13:27,968.42,-2.0735,0,24.63,96.47,328.5,0,0,4.2748
1896,11/15/2021 13:37,968.36,-1.6959,0,17.37,95.98,328.5,0,0,4.2766
1897,11/15/2021 13:47,968.38,-2.3197,0,3.25,95.89,328.5,0,0,4.2766
1898,11/15/2021 13:57,968.38,-2.7798,0,3.25,96.48,328.5,0,0,4.2778
1899,11/15/2021 14:07,968.4,-2.6864,0,11.38,96.8,328.5,0,0,4.279
1900,11/15/2021 14:17,968.34,-1.9752,0,19.5,96.43,328.5,0,0,4.2796
1901,11/15/2021 14:27,968.37,-1.5269,0,18.37,95.57,328.5,0,0,4.2784
1902,11/15/2021 14:37,968.36,-1.7876,0,13.62,95.47,328.5,0,0,4.2778
1903,11/15/2021 14:47,968.27,-1.7706,0,14.99,96.05,328.5,0,0,4.2778
1904,11/15/2021 14:57,968.21,-1.6442,0,18.37,95.5,328.5,0,0,4.2778
1905,11/15/2021 15:07,968.25,-1.7619,0,14.52,95.6,328.5,0,0,4.2784
1906,11/15/2021 15:17,968.13,-1.7015,0,14,95.62,328.5,0,0,4.279
1907,11/15/2021 15:27,968.05,-1.6071,0,19.76,95.36,328.5,0,0,4.2796
1908,11/15/2021 15:37,968.29,-1.4927,0,13.86,95.1,328.5,0,0,4.279
1909,11/15/2021 15:47,968.36,-1.7302,0,13.74,95.42,328.5,0,0,4.2784
1910,11/15/2021 15:57,968.28,-1.6357,0,10.25,95.55,328.5,0,0,4.2802
1911,11/15/2021 16:07,968.53,-1.9693,0,5.26,95.77,328.5,0,0,4.279
1912,11/15/2021 16:17,968.61,-2.2267,0,3.1,96.47,328.5,0,0,4.279
1913,11/15/2021 16:27,968.62,-2.2934,0,2.14,96.89,328.5,0,0,4.2814
1914,11/15/2021 16:37,968.56,-2.3746,0,1.64,97.29,328.5,0,0,4.279
1915,11/15/2021 16:47,968.7,-2.4326,0,0.6,97.36,328.5,0,0,4.279
1916,11/15/2021 16:57,968.81,-2.4413,0,0.73,97.71,328.5,0,0,4.279
1917,11/15/2021 17:07,968.81,-2.4877,0,0.6,97.67,328.5,0,0,4.2796
1918,11/15/2021 17:17,968.6,-2.5573,0,0.6,98.28,328.5,0,0,4.279
1919,11/15/2021 17:27,968.42,-2.6221,0,0.6,98.66,328.5,0,0,4.279
1920,11/15/2021 17:37,968.28,-2.6801,0,0.6,98.95,328.5,0,0,4.2808
1921,11/15/2021 17:47,968.04,-2.7358,0,0.6,99,328.5,0,0,4.279
1922,11/15/2021 17:57,968.28,-2.7884,0,0.6,99.05,328.5,0,0,4.279
1923,11/15/2021 18:07,968.34,-2.827,0,0.6,99.09,328.5,0,0,4.2832
1924,11/15/2021 18:17,968.18,-2.83,0,0.6,99.16,328.5,0,0,4.279
1925,11/15/2021 18:27,968.21,-2.8387,0,0.6,99.44,328.5,0,0,4.279
1926,11/15/2021 18:37,968.33,-2.8764,0,0.6,99.37,328.5,0,0,4.279
1927,11/15/2021 18:47,968.19,-2.888,0,0.6,99.31,328.5,0,0,4.279
1928,11/15/2021 18:57,968.13,-2.888,0,0.6,99.39,328.5,0,0,4.279
1929,11/15/2021 19:07,968.17,-2.888,0,0.6,99.34,328.5,0,0,4.279
1930,11/15/2021 19:17,968.03,-2.888,0,0.6,99.3,328.5,0,0,4.2814
1931,11/15/2021 19:27,968.06,-2.888,0,0.6,99.35,328.5,0,0,4.279
1932,11/15/2021 19:37,968.11,-2.888,0,0.6,99.46,328.5,0,0,4.279
1933,11/15/2021 19:47,968.14,-2.888,0,0.6,99.41,328.5,0,0,4.2796
1934,11/15/2021 19:57,968.18,-2.8851,0,0.6,99.45,328.5,0,0,4.279
1935,11/15/2021 20:07,968.12,-2.8706,0,0.6,99.35,328.5,0,0,4.279
1936,11/15/2021 20:17,968.2,-2.859,0,0.6,99.34,328.5,0,0,4.2778
1937,11/15/2021 20:27,968.06,-2.8474,0,0.6,99.44,328.5,0,0,4.279
1938,11/15/2021 20:37,967.94,-2.83,0,0.6,99.28,328.5,0,0,4.279
1939,11/15/2021 20:47,967.71,-2.83,0,0.6,99.32,328.5,0,0,4.2814
1940,11/15/2021 20:57,967.67,-2.8561,0,0.6,99.33,328.5,0,0,4.279
1941,11/15/2021 21:07,967.73,-2.8416,0,0.6,99.34,328.5,0,0,4.279
1942,11/15/2021 21:17,967.75,-2.821,0,0.6,99.35,328.5,0,0,4.282
1943,11/15/2021 21:27,967.89,-2.8,0,0.6,99.55,328.5,0,0,4.279
1944,11/15/2021 21:37,967.89,-2.8,0,0.6,99.33,328.5,0,0,4.279
1945,11/15/2021 21:47,967.94,-2.8,0,0.6,99.29,328.5,0,0,4.279
1946,11/15/2021 21:57,967.8,-2.8,0,0.6,99.35,328.5,0,0,4.2808
1947,11/15/2021 22:07,967.67,-2.803,0,0.6,99.51,328.5,0,0,4.279
1948,11/15/2021 22:17,967.59,-2.815,0,0.6,99.43,328.5,0,0,4.279
1949,11/15/2021 22:27,967.53,-2.812,0,0.6,99.32,328.5,0,0,4.282
1950,11/15/2021 22:37,967.33,-2.815,0,0.6,99.3,328.5,0,0,4.279
1951,11/15/2021 22:47,967.17,-2.815,0,0.6,99.4,328.5,0,0,4.279
1952,11/15/2021 22:57,967.09,-2.815,0,0.6,99.42,328.5,0,0,4.2796
1953,11/15/2021 23:07,966.93,-2.824,0,0.6,99.45,328.5,0,0,4.279
1954,11/15/2021 23:17,966.86,-2.824,0,0.6,99.59,328.5,0,0,4.279
1955,11/15/2021 23:27,966.65,-2.827,0,0.6,99.33,328.5,0,0,4.279
1956,11/15/2021 23:37,966.49,-2.803,0,0.6,99.18,328.5,0,0,4.285
1957,11/15/2021 23:47,966.28,-2.821,0,0.6,99.33,328.5,0,0,4.279
1958,11/15/2021 23:57,966.13,-2.83,0,0.6,99.38,328.5,0,0,4.279
1959,11/16/2021 0:07,965.89,-2.83,0,0.6,99.43,328.5,0,0,4.2826
1960,11/16/2021 0:17,965.91,-2.8561,0,0.6,99.41,328.5,0,0,4.279
1961,11/16/2021 0:27,965.78,-2.859,0,0.6,99.47,328.5,0,0,4.279
1962,11/16/2021 0:37,965.57,-2.8677,0,0.6,99.52,328.5,0,0,4.2808
1963,11/16/2021 0:47,965.7,-2.888,0,0.6,99.32,328.5,0,0,4.279
1964,11/16/2021 0:57,965.52,-2.888,0,0.6,99.21,328.5,0,0,4.279
1965,11/16/2021 1:07,965.38,-2.888,0,0.6,99.18,328.5,0,0,4.2778
1966,11/16/2021 1:17,965.32,-2.8851,0,0.6,99.01,328.5,0,0,4.279
1967,11/16/2021 1:27,965.48,-2.8561,0,0.6,99.08,328.5,0,0,4.279
1968,11/16/2021 1:37,965.57,-2.83,0,0.6,99.23,328.5,0,0,4.2802
1969,11/16/2021 1:47,965.71,-2.812,0,0.6,99.03,328.5,0,0,4.279
1970,11/16/2021 1:57,965.42,-2.8,0,0.6,98.91,328.5,0,0,4.279
1971,11/16/2021 2:07,965.41,-2.806,0,0.6,98.97,328.5,0,0,4.2814
1972,11/16/2021 2:17,965.33,-2.8,0,0.6,99,328.5,0,0,4.279
1973,11/16/2021 2:27,965.26,-2.7942,0,0.6,98.97,328.5,0,0,4.279
1974,11/16/2021 2:37,965.24,-2.771,0,0.6,98.89,328.5,0,0,4.279
1975,11/16/2021 2:47,965.21,-2.7652,0,0.6,98.88,328.5,0,0,4.282
1976,11/16/2021 2:57,965.13,-2.742,0,0.6,99.01,328.5,0,0,4.279
1977,11/16/2021 3:07,965.02,-2.742,0,0.6,99.05,328.5,0,0,4.279
1978,11/16/2021 3:17,964.86,-2.739,0,0.6,99.05,328.5,0,0,4.2814
1979,11/16/2021 3:27,964.62,-2.736,0,0.6,99.22,328.5,0,0,4.279
1980,11/16/2021 3:37,964.25,-2.7565,0,0.6,98.97,328.5,0,0,4.279
1981,11/16/2021 3:47,964.06,-2.7652,0,0.6,98.87,328.5,0,0,4.282
1982,11/16/2021 3:57,963.89,-2.7594,0,0.6,99.04,328.5,0,0,4.279
1983,11/16/2021 4:07,963.91,-2.742,0,0.6,98.92,328.5,0,0,4.279
1984,11/16/2021 4:17,963.75,-2.742,0,0.6,98.86,328.5,0,0,4.2814
1985,11/16/2021 4:27,963.35,-2.742,0,0.6,98.76,328.5,0,0,4.279
1986,11/16/2021 4:37,962.82,-2.7536,0,0.6,98.76,328.08,0,0,4.279
1987,11/16/2021 4:47,962.57,-2.7652,0,0.6,98.6,327.8,0,0,4.282
1988,11/16/2021 4:57,962.45,-2.742,0,0.6,98.46,327.94,0,0,4.279
1989,11/16/2021 5:07,962.48,-2.718,0,0.6,98.55,327.24,0,0,4.279
1990,11/16/2021 5:17,962.37,-2.6917,0,0.6,98.25,327.38,0,0,4.2802
1991,11/16/2021 5:27,962.26,-2.6801,0,0.6,98.36,327.1,0,0,4.2784
1992,11/16/2021 5:37,962.21,-2.6453,0,0.6,98.33,327.38,0,0,4.279
1993,11/16/2021 5:47,962.09,-2.6221,0,0.6,98.04,327.24,0,0,4.2814
1994,11/16/2021 5:57,961.8,-2.6192,0,0.6,98.22,327.38,0,0,4.279
1995,11/16/2021 6:07,961.25,-2.6163,0,0.6,98.36,327.38,0,0,4.2784
1996,11/16/2021 6:17,960.99,-2.6685,0,0.6,98.24,328.5,0,0,4.279
1997,11/16/2021 6:27,961,-2.7091,0,0.6,98.16,328.08,0,0,4.282
1998,11/16/2021 6:37,960.87,-2.7091,0,0.6,98.22,327.94,0,0,4.279
1999,11/16/2021 6:47,960.88,-2.6975,0,0.6,98.18,328.5,0,0,4.279
2000,11/16/2021 6:57,960.34,-2.7093,0,0.6,98.16,327.66,0,0,4.2796
2001,11/16/2021 7:07,960.26,-2.7623,0,0.6,98.39,327.94,0,0,4.279
2002,11/16/2021 7:17,960.08,-2.7507,0,0.6,98.03,117.94,0,0,4.279
2003,11/16/2021 7:27,960.05,-2.742,0,0.6,98.01,28.1,0,0,4.2808
2004,11/16/2021 7:37,960.05,-2.742,0,0.6,98.05,28.1,0,0,4.279
2005,11/16/2021 7:47,959.97,-2.718,0,0.6,98.21,28.38,0,0,4.279
2006,11/16/2021 7:57,959.55,-2.6917,0,0.6,97.94,40.84,0,0,4.2802
2007,11/16/2021 8:07,959.3,-2.7182,0,0.6,97.88,43.5,0,0,4.279
2008,11/16/2021 8:17,959.32,-2.7507,0,0.6,97.95,51.24,0,0,4.279
2009,11/16/2021 8:27,959.11,-2.7739,0,0.6,97.94,62.92,0,0,4.2814
2010,11/16/2021 8:37,958.77,-2.7855,0,0.6,97.88,61.8,0,0,4.2784
2011,11/16/2021 8:47,958.7,-2.6919,0,0.6,97.56,61.8,0,0,4.279
2012,11/16/2021 8:57,958.68,-2.5869,0,1.12,97.09,61.1,0,0,4.2808
2013,11/16/2021 9:07,958.37,-2.5312,0,2.02,96.91,59.98,0,0,4.2784
2014,11/16/2021 9:17,958.12,-2.4616,0,3.36,96.74,84.62,0,0,4.279
2015,11/16/2021 9:27,958.06,-2.3398,0,4.76,96.41,78.79,0,0,4.2784
2016,11/16/2021 9:37,957.9,-2.2122,0,6.38,96.22,67.26,0,0,4.2796
2017,11/16/2021 9:47,957.5,-2.0817,0,8.63,96.13,70.9,0,0,4.2766
2018,11/16/2021 9:57,957.17,-1.9172,0,10.48,95.95,70.48,0,0,4.2766
2019,11/16/2021 10:07,956.91,-1.7994,0,11.51,95.89,114.24,0,0,4.2778
2020,11/16/2021 10:17,956.76,-1.6758,0,10.6,95.51,123.5,0,0,4.2766
2021,11/16/2021 10:27,956.54,-1.5843,0,9.64,95.03,120.7,0,0,4.276
2022,11/16/2021 10:37,956.4,-1.5328,0,9.27,95.4,120.7,0,0,4.2778
2023,11/16/2021 10:47,956.21,-1.4639,0,10.38,95.67,115.52,0,0,4.2754
2024,11/16/2021 10:57,955.9,-1.2419,0,14.24,95.34,92.22,0,0,4.276
2025,11/16/2021 11:07,955.54,-0.992,0,15.6,94.89,94.34,0,0,4.2808
2026,11/16/2021 11:17,955.22,-0.8198,0,16.12,94.97,125.65,0,0,4.2778
2027,11/16/2021 11:27,955.09,-0.6365,0,15.99,94.67,121.82,0,0,4.2778
2028,11/16/2021 11:37,954.88,-0.4706,0,14.64,94.48,118.46,0,0,4.2766
2029,11/16/2021 11:47,954.68,-0.3922,0,14.12,94.41,120.42,0,0,4.2796
2030,11/16/2021 11:57,954.06,-0.3222,0,12.26,94.48,120.84,0,0,4.2778
2031,11/16/2021 12:07,953.87,-0.2606,0,12.14,94.32,121.54,0,0,4.2772
2032,11/16/2021 12:17,953.73,-0.1211,0,14.51,94.38,100.38,0,0,4.282
2033,11/16/2021 12:27,953.39,0.1126,0,16.51,93.83,86.02,0,0,4.2778
2034,11/16/2021 12:37,952.98,0.2513,0,16.12,93.82,86.86,0,0,4.279
2035,11/16/2021 12:47,952.78,0.4311,0,17.62,93.33,107.68,0,0,4.2802
2036,11/16/2021 12:57,952.32,0.5608,0,16.64,93.15,119.72,0.05,0,4.279
2037,11/16/2021 13:07,952.28,0.6351,0,15.13,93.28,120.7,0,0,4.279
2038,11/16/2021 13:17,952.09,0.7779,0,16.39,92.79,77.91,0,0,4.2802
2039,11/16/2021 13:27,952.07,0.9454,0,14.76,92.44,96.9,0,0,4.279
2040,11/16/2021 13:37,952.26,1.0193,0,16.25,92.75,96.9,0,0,4.279
2041,11/16/2021 13:47,952.24,1.1638,0,14.88,92.31,98.16,0,0,4.279
2042,11/16/2021 13:57,952.22,1.1666,0,14.4,92.45,100.96,0,0,4.2808
2043,11/16/2021 14:07,951.88,1.2512,0,16.11,92.86,101.1,0,0,4.279
2044,11/16/2021 14:17,951.74,1.3955,0,21.63,92.41,101.38,0,0,4.279
2045,11/16/2021 14:27,951.41,1.7725,0,32.74,92.19,101.52,0,0,4.2802
2046,11/16/2021 14:37,951.49,1.7481,0,28.51,91.62,101.1,0,0,4.279
2047,11/16/2021 14:47,951.59,1.5637,0,46.37,92.65,101.1,0,0,4.279
2048,11/16/2021 14:57,951.83,1.3573,0,33.25,93.07,143.08,0,0,4.2796
2049,11/16/2021 15:07,952.01,1.3629,0,25.75,92.5,237.3,0,0,4.279
2050,11/16/2021 15:17,951.94,1.2458,0,22.51,93.12,234.33,0,0,4.279
2051,11/16/2021 15:27,951.91,1.2458,0,17.12,93,231.32,0,0,4.2826
2052,11/16/2021 15:37,952.41,1.2621,0,10.5,92.53,256.19,0,0,4.279
2053,11/16/2021 15:47,952.46,1.1531,0,7.98,93.2,256.62,0,0,4.279
2054,11/16/2021 15:57,952.58,0.9699,0,6.51,94.59,251.02,0,0,4.2826
2055,11/16/2021 16:07,952.69,0.8109,0,6.12,95.48,251.3,0,0,4.279
2056,11/16/2021 16:17,952.8,0.9507,0,3.75,94.26,251.3,0,0,4.279
2057,11/16/2021 16:27,952.81,0.8986,0,2.86,94.64,251.3,0,0,4.279
2058,11/16/2021 16:37,953,0.6185,0,1.9,96.59,251.3,0,0,4.2808
2059,11/16/2021 16:47,953.06,0.5085,0,1.77,97.32,251.3,0,0,4.2796
2060,11/16/2021 16:57,953.07,0.4174,0,1.25,97.82,251.3,0,0,4.2814
2061,11/16/2021 17:07,953.25,0.3592,0,0.6,98.42,251.3,0,0,4.2832
2062,11/16/2021 17:17,953.25,0.2817,0,0.6,98.96,251.3,0,0,4.2826
2063,11/16/2021 17:27,953.3,0.2152,0,0.6,99.36,251.3,0,0,4.282
2064,11/16/2021 17:37,953.43,0.1765,0,0.6,99.63,251.3,0,0,4.2838
2065,11/16/2021 17:47,953.44,0.1602,0,0.6,99.75,251.3,0,0,4.2832
2066,11/16/2021 17:57,953.46,0.1434,0,0.6,99.84,251.3,0,0,4.2838
2067,11/16/2021 18:07,953.6,0.107,0,0.6,100,251.3,0,0,4.2868
2068,11/16/2021 18:17,953.75,0.1628,0,0.6,99.81,251.3,0,0,4.2844
2069,11/16/2021 18:27,953.72,0.1657,0,0.6,99.87,251.3,0,0,4.285
2070,11/16/2021 18:37,953.66,0.1406,0,0.6,99.98,251.3,0,0,4.2844
2071,11/16/2021 18:47,953.84,0.1738,0,0.6,100,251.3,0,0,4.2844
2072,11/16/2021 18:57,954.01,0.1602,0,0.6,100,251.3,0,0,4.2826
2073,11/16/2021 19:07,954.1,0.1711,0,0.6,100,251.3,0,0,4.2826
2074,11/16/2021 19:17,954.09,0.1682,0,0.6,100,251.3,0,0,4.2868
2075,11/16/2021 19:27,954.02,0.1322,0,0.6,100,251.3,0,0,4.2832
2076,11/16/2021 19:37,954.1,0.1518,0,0.6,100,251.72,0,0,4.282
2077,11/16/2021 19:47,954.38,0.2263,0,0.6,100,252.7,0,0,4.2856
2078,11/16/2021 19:57,954.61,0.5497,0,0.6,98.54,252.7,0,0,4.2826
2079,11/16/2021 20:07,954.7,0.5854,0,0.6,98.01,252.7,0,0,4.2808
2080,11/16/2021 20:17,954.47,0.5332,0,0.6,98.21,252.7,0,0,4.2808
2081,11/16/2021 20:27,954.3,0.3728,0,0.6,98.97,252.7,0,0,4.2808
2082,11/16/2021 20:37,954,0.2376,0,0.6,99.78,252.7,0,0,4.2826
2083,11/16/2021 20:47,953.55,0.2043,0,0.6,99.95,252.7,0,0,4.2832
2084,11/16/2021 20:57,953.39,0.1322,0,0.6,100,252.7,0,0,4.2814
2085,11/16/2021 21:07,953.91,0.1014,0,0.6,100,252.7,0,0,4.2814
2086,11/16/2021 21:17,954.47,0.1902,0,0.6,100,252.7,0,0,4.2838
2087,11/16/2021 21:27,954.58,0.265,0,0.6,100,252.7,0,0,4.285
2088,11/16/2021 21:37,954.66,0.3868,0,0.6,99.58,252.7,0,0,4.282
2089,11/16/2021 21:47,954.88,0.3258,0,0.6,99.35,252.7,0,0,4.282
2090,11/16/2021 21:57,955.03,0.1903,0,0.6,99.93,252.7,0,0,4.2814
2091,11/16/2021 22:07,955.2,0.3425,0,0.6,99.97,252.7,0,0,4.2802
2092,11/16/2021 22:17,955.18,0.4199,0,0.6,99.74,252.7,0,0,4.2808
2093,11/16/2021 22:27,955.34,0.3592,0,0.6,99.99,252.7,0,0,4.2832
2094,11/16/2021 22:37,955.15,0.3482,0,0.6,100,252.7,0,0,4.2814
2095,11/16/2021 22:47,955.1,0.3756,0,0.6,100,252.7,0,0,4.2814
