"Plot Title: H01"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20157552, SEN S/N: 20150390, LBL: 01OT)","RH, % (LGR S/N: 20157552, SEN S/N: 20150390, LBL: 01RH)","Temp, °F (LGR S/N: 20157552, SEN S/N: 21077386, LBL: 01T20)","Temp, °F (LGR S/N: 20157552, SEN S/N: 21077387, LBL: 01T40)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091549, LBL: 01SM20)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091554, LBL: 01SM40)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091559, LBL: 01SM80)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091565, LBL: 01SM60)","Solar Radiation, W/m² (LGR S/N: 20157552, SEN S/N: 21091712, LBL: 01PYRO)","Temp, °F (LGR S/N: 20157552, SEN S/N: 21094100, LBL: 01T60)","Temp, °F (LGR S/N: 20157552, SEN S/N: 21094101, LBL: 01T80)","Batt, V (LGR S/N: 20157552)"
196,11/24/21 10:10:27 PM,14.886,84.900,37.609,39.596,0.2043,0.0986,0.2266,0.1615,0.6,41.832,43.030,4.291
197,11/24/21 10:20:27 PM,14.886,84.700,37.609,39.596,0.2043,0.0986,0.2266,0.1619,0.6,41.832,43.030,4.291
198,11/24/21 10:30:27 PM,14.763,84.200,37.609,39.596,0.2043,0.0986,0.2266,0.1615,0.6,41.832,42.984,4.291
199,11/24/21 10:40:27 PM,14.702,83.800,37.609,39.596,0.2043,0.0986,0.2266,0.1619,0.6,41.832,42.984,4.291
200,11/24/21 10:50:27 PM,14.641,83.800,37.609,39.596,0.2043,0.0986,0.2266,0.1608,0.6,41.832,42.984,4.291
201,11/24/21 11:00:27 PM,14.517,83.700,37.609,39.596,0.2043,0.0986,0.2266,0.1608,0.6,41.832,42.984,4.291
202,11/24/21 11:10:27 PM,14.392,83.800,37.609,39.596,0.2043,0.0992,0.2266,0.1604,0.6,41.832,42.984,4.291
203,11/24/21 11:20:27 PM,14.392,83.000,37.609,39.596,0.2043,0.0992,0.2266,0.1608,0.6,41.832,42.984,4.291
204,11/24/21 11:30:27 PM,14.083,81.100,37.609,39.596,0.2043,0.0986,0.2266,0.1604,0.6,41.832,42.984,4.291
205,11/24/21 11:40:27 PM,13.959,80.400,37.609,39.596,0.2043,0.0986,0.2266,0.1608,0.6,41.832,42.984,4.291
206,11/24/21 11:50:27 PM,13.708,80.200,37.609,39.596,0.2043,0.0986,0.2266,0.1604,0.6,41.832,42.984,4.291
207,11/25/21 12:00:27 AM,13.521,80.000,37.609,39.549,0.2043,0.0992,0.2266,0.1604,0.6,41.832,42.984,4.291
208,11/25/21 12:10:27 AM,13.395,79.600,37.609,39.596,0.2043,0.0986,0.2266,0.1604,0.6,41.832,42.984,4.291
209,11/25/21 12:20:27 AM,13.206,79.700,37.609,39.596,0.2047,0.0986,0.2266,0.1608,0.6,41.787,42.984,4.291
210,11/25/21 12:30:27 AM,13.080,79.600,37.609,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.832,42.984,4.309
211,11/25/21 12:40:27 AM,12.891,79.200,37.560,39.549,0.2043,0.0986,0.2262,0.1608,0.6,41.832,42.984,4.285
212,11/25/21 12:50:27 AM,12.256,78.400,37.560,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.984,4.285
213,11/25/21 01:00:27 AM,11.485,78.000,37.560,39.549,0.2043,0.0986,0.2266,0.1608,0.6,41.787,42.984,4.285
214,11/25/21 01:10:27 AM,10.575,78.100,37.560,39.549,0.2043,0.0986,0.2266,0.1600,0.6,41.787,42.984,4.285
215,11/25/21 01:20:27 AM,10.114,78.600,37.560,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.984,4.285
216,11/25/21 01:30:27 AM,9.916,78.800,37.560,39.549,0.2047,0.0986,0.2266,0.1604,0.6,41.787,42.984,4.285
217,11/25/21 01:40:27 AM,9.516,78.900,37.560,39.549,0.2043,0.0986,0.2266,0.1608,0.6,41.787,42.984,4.285
218,11/25/21 01:50:27 AM,9.115,78.900,37.560,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.984,4.285
219,11/25/21 02:00:27 AM,8.780,79.000,37.560,39.549,0.2043,0.0992,0.2266,0.1604,0.6,41.787,42.984,4.285
220,11/25/21 02:10:27 AM,8.373,79.500,37.560,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.939,4.285
221,11/25/21 02:20:27 AM,8.101,80.000,37.560,39.549,0.2043,0.0986,0.2266,0.1608,0.6,41.787,42.984,4.285
222,11/25/21 02:30:27 AM,7.898,80.400,37.560,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.939,4.285
223,11/25/21 02:40:27 AM,7.830,80.800,37.560,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.939,4.285
224,11/25/21 02:50:27 AM,7.486,81.000,37.560,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.939,4.285
225,11/25/21 03:00:27 AM,7.279,81.500,37.560,39.549,0.2043,0.0986,0.2266,0.1608,0.6,41.787,42.939,4.285
226,11/25/21 03:10:27 AM,7.140,81.700,37.560,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.939,4.285
227,11/25/21 03:20:27 AM,6.724,82.100,37.560,39.549,0.2043,0.0986,0.2266,0.1608,0.6,41.787,42.939,4.285
228,11/25/21 03:30:27 AM,6.514,82.600,37.560,39.549,0.2043,0.0986,0.2266,0.1600,0.6,41.787,42.939,4.279
229,11/25/21 03:40:27 AM,6.305,83.000,37.560,39.549,0.2043,0.0986,0.2266,0.1608,0.6,41.787,42.939,4.279
230,11/25/21 03:50:27 AM,5.952,83.300,37.560,39.549,0.2043,0.0986,0.2262,0.1604,0.6,41.787,42.939,4.279
231,11/25/21 04:00:27 AM,5.952,83.500,37.560,39.549,0.2043,0.0981,0.2262,0.1604,0.6,41.787,42.939,4.279
232,11/25/21 04:10:27 AM,5.527,83.500,37.560,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.939,4.279
233,11/25/21 04:20:27 AM,5.313,83.800,37.560,39.502,0.2043,0.0981,0.2266,0.1608,0.6,41.740,42.939,4.273
234,11/25/21 04:30:27 AM,4.957,84.400,37.513,39.549,0.2043,0.0986,0.2266,0.1604,0.6,41.787,42.939,4.273
235,11/25/21 04:40:27 AM,4.813,84.800,37.513,39.502,0.2038,0.0986,0.2266,0.1604,0.6,41.740,42.939,4.273
236,11/25/21 04:50:27 AM,4.451,85.100,37.513,39.502,0.2043,0.0986,0.2266,0.1604,0.6,41.740,42.939,4.273
237,11/25/21 05:00:27 AM,4.525,85.500,37.513,39.502,0.2043,0.0981,0.2262,0.1604,0.6,41.740,42.939,4.273
238,11/25/21 05:10:27 AM,4.451,85.200,37.513,39.502,0.2043,0.0986,0.2266,0.1600,0.6,41.740,42.939,4.273
239,11/25/21 05:20:27 AM,4.015,85.000,37.513,39.502,0.2038,0.0986,0.2266,0.1604,0.6,41.740,42.939,4.273
240,11/25/21 05:30:27 AM,4.015,85.300,37.513,39.502,0.2043,0.0981,0.2262,0.1600,0.6,41.740,42.939,4.273
241,11/25/21 05:40:27 AM,3.796,85.600,37.513,39.502,0.2043,0.0986,0.2262,0.1604,0.6,41.740,42.939,4.273
242,11/25/21 05:50:27 AM,3.650,85.800,37.513,39.502,0.2043,0.0981,0.2266,0.1600,0.6,41.740,42.939,4.285
243,11/25/21 06:00:27 AM,3.429,86.100,37.513,39.502,0.2043,0.0981,0.2262,0.1604,0.6,41.740,42.892,4.273
244,11/25/21 06:10:27 AM,3.133,86.600,37.513,39.502,0.2043,0.0986,0.2262,0.1600,0.6,41.740,42.892,4.267
245,11/25/21 06:20:27 AM,2.836,87.000,37.513,39.502,0.2043,0.0986,0.2262,0.1608,0.6,41.740,42.892,4.267
246,11/25/21 06:30:27 AM,2.689,87.400,37.513,39.502,0.2043,0.0981,0.2262,0.1600,0.6,41.740,42.892,4.267
247,11/25/21 06:40:27 AM,2.388,87.800,37.513,39.502,0.2043,0.0981,0.2262,0.1604,0.6,41.740,42.892,4.267
248,11/25/21 06:50:27 AM,2.314,88.200,37.513,39.502,0.2043,0.0981,0.2262,0.1600,0.6,41.740,42.892,4.267
249,11/25/21 07:00:27 AM,1.936,88.200,37.513,39.454,0.2043,0.0981,0.2262,0.1604,0.6,41.740,42.892,4.267
250,11/25/21 07:10:27 AM,1.785,88.300,37.465,39.454,0.2043,0.0981,0.2262,0.1600,0.6,41.740,42.892,4.267
251,11/25/21 07:20:27 AM,1.710,88.600,37.465,39.454,0.2043,0.0986,0.2262,0.1604,0.6,41.740,42.892,4.267
252,11/25/21 07:30:27 AM,1.481,88.600,37.465,39.454,0.2043,0.0986,0.2262,0.1600,0.6,41.693,42.892,4.267
253,11/25/21 07:40:27 AM,1.558,88.700,37.465,39.454,0.2043,0.0986,0.2262,0.1604,0.6,41.693,42.892,4.267
254,11/25/21 07:50:27 AM,1.175,88.500,37.465,39.454,0.2043,0.0981,0.2262,0.1600,0.6,41.693,42.892,4.267
255,11/25/21 08:00:27 AM,1.022,88.400,37.465,39.454,0.2043,0.0986,0.2262,0.1604,0.6,41.693,42.892,4.267
256,11/25/21 08:10:27 AM,1.022,88.500,37.465,39.454,0.2043,0.0986,0.2262,0.1600,0.6,41.693,42.892,4.267
257,11/25/21 08:20:27 AM,0.792,88.500,37.465,39.454,0.2043,0.0986,0.2262,0.1604,0.6,41.693,42.892,4.267
258,11/25/21 08:30:27 AM,0.714,88.500,37.465,39.454,0.2043,0.0986,0.2262,0.1600,0.6,41.693,42.892,4.267
259,11/25/21 08:40:27 AM,0.714,88.400,37.465,39.454,0.2043,0.0986,0.2262,0.1604,0.6,41.693,42.892,4.267
260,11/25/21 08:50:27 AM,1.022,88.600,37.465,39.454,0.2043,0.0986,0.2262,0.1600,0.6,41.693,42.892,4.267
261,11/25/21 09:00:27 AM,0.792,88.200,37.465,39.454,0.2038,0.0986,0.2262,0.1604,3.1,41.693,42.892,4.267
262,11/25/21 09:10:27 AM,1.099,88.300,37.465,39.454,0.2038,0.0986,0.2262,0.1600,4.4,41.693,42.892,4.267
263,11/25/21 09:20:27 AM,1.252,88.200,37.465,39.454,0.2043,0.0986,0.2262,0.1604,5.6,41.693,42.892,4.267
264,11/25/21 09:30:27 AM,1.481,88.100,37.416,39.454,0.2043,0.0986,0.2262,0.1600,8.1,41.693,42.892,4.273
265,11/25/21 09:40:27 AM,1.785,88.100,37.416,39.454,0.2038,0.0986,0.2262,0.1604,9.4,41.693,42.892,4.285
266,11/25/21 09:50:27 AM,2.239,88.200,37.416,39.454,0.2038,0.0986,0.2262,0.1600,11.9,41.693,42.847,4.291
267,11/25/21 10:00:27 AM,2.689,88.300,37.416,39.454,0.2043,0.0986,0.2262,0.1604,13.1,41.693,42.847,4.303
268,11/25/21 10:10:27 AM,3.502,88.400,37.416,39.454,0.2043,0.0986,0.2262,0.1600,14.4,41.693,42.847,4.321
269,11/25/21 10:20:27 AM,4.015,88.300,37.416,39.454,0.2043,0.0986,0.2262,0.1604,15.6,41.693,42.847,4.333
270,11/25/21 10:30:27 AM,4.741,88.300,37.416,39.454,0.2043,0.0986,0.2262,0.1600,16.9,41.693,42.847,4.345
271,11/25/21 10:40:27 AM,5.385,88.100,37.416,39.454,0.2038,0.0986,0.2262,0.1604,19.4,41.693,42.847,4.369
272,11/25/21 10:50:27 AM,6.022,87.800,37.416,39.454,0.2043,0.0986,0.2262,0.1600,28.1,41.693,42.847,4.363
273,11/25/21 11:00:27 AM,7.002,87.500,37.416,39.454,0.2043,0.0986,0.2262,0.1604,20.6,41.693,42.847,4.351
274,11/25/21 11:10:27 AM,8.033,86.800,37.369,39.454,0.2043,0.0986,0.2262,0.1600,31.9,41.693,42.847,4.363
275,11/25/21 11:20:27 AM,8.780,86.100,37.369,39.454,0.2043,0.0986,0.2262,0.1604,26.9,41.693,42.847,4.351
276,11/25/21 11:30:27 AM,9.383,84.200,37.369,39.407,0.2038,0.0986,0.2262,0.1600,23.1,41.693,42.847,4.363
277,11/25/21 11:40:27 AM,9.783,82.600,37.369,39.407,0.2038,0.0986,0.2262,0.1604,25.6,41.693,42.847,4.357
278,11/25/21 11:50:27 AM,10.245,80.900,37.369,39.407,0.2043,0.0986,0.2262,0.1600,25.6,41.693,42.847,4.369
279,11/25/21 12:00:27 PM,10.575,79.900,37.369,39.407,0.2038,0.0986,0.2262,0.1604,30.6,41.648,42.847,4.363
280,11/25/21 12:10:27 PM,10.771,79.200,37.369,39.407,0.2038,0.0986,0.2262,0.1600,29.4,41.648,42.847,4.351
281,11/25/21 12:20:27 PM,11.097,77.900,37.369,39.407,0.2043,0.0986,0.2262,0.1604,31.9,41.648,42.847,4.363
282,11/25/21 12:30:27 PM,11.226,76.900,37.369,39.407,0.2043,0.0986,0.2262,0.1600,30.6,41.648,42.847,4.357
283,11/25/21 12:40:27 PM,11.356,76.400,37.369,39.407,0.2038,0.0986,0.2266,0.1604,30.6,41.648,42.800,4.369
284,11/25/21 12:50:27 PM,11.678,75.400,37.321,39.407,0.2038,0.0986,0.2262,0.1600,31.9,41.648,42.847,4.351
285,11/25/21 01:00:27 PM,12.447,74.700,37.321,39.407,0.2038,0.0986,0.2266,0.1604,29.4,41.648,42.800,4.412
286,11/25/21 01:10:27 PM,12.256,73.800,37.321,39.407,0.2038,0.0986,0.2262,0.1600,34.4,41.648,42.800,4.351
287,11/25/21 01:20:27 PM,12.700,72.800,37.321,39.407,0.2043,0.0986,0.2266,0.1604,35.6,41.648,42.800,4.381
288,11/25/21 01:30:27 PM,13.017,72.500,37.321,39.407,0.2043,0.0986,0.2262,0.1600,41.9,41.648,42.800,4.351
289,11/25/21 01:40:27 PM,13.143,71.100,37.321,39.407,0.2043,0.0986,0.2266,0.1604,31.9,41.648,42.800,4.351
290,11/25/21 01:50:27 PM,14.331,70.200,37.321,39.407,0.2038,0.0986,0.2262,0.1600,66.9,41.648,42.800,4.363
291,11/25/21 02:00:27 PM,14.207,68.600,37.321,39.407,0.2043,0.0986,0.2262,0.1604,65.6,41.648,42.800,4.351
292,11/25/21 02:10:27 PM,14.083,67.300,37.321,39.407,0.2043,0.0986,0.2262,0.1600,33.1,41.648,42.800,4.357
293,11/25/21 02:20:27 PM,14.641,65.900,37.321,39.360,0.2043,0.0986,0.2262,0.1604,45.6,41.648,42.800,4.351
294,11/25/21 02:30:27 PM,14.455,63.700,37.321,39.360,0.2038,0.0986,0.2262,0.1600,39.4,41.648,42.800,4.357
295,11/25/21 02:40:27 PM,14.578,63.400,37.274,39.360,0.2038,0.0986,0.2262,0.1604,28.1,41.648,42.800,4.351
296,11/25/21 02:50:27 PM,14.641,63.100,37.274,39.360,0.2038,0.0986,0.2262,0.1600,29.4,41.648,42.800,4.345
297,11/25/21 03:00:27 PM,15.010,62.400,37.274,39.360,0.2043,0.0986,0.2262,0.1604,28.1,41.648,42.800,4.357
298,11/25/21 03:10:27 PM,14.949,62.900,37.274,39.360,0.2043,0.0986,0.2266,0.1600,25.6,41.648,42.800,4.351
299,11/25/21 03:20:27 PM,14.824,62.500,37.274,39.360,0.2038,0.0986,0.2266,0.1604,24.4,41.601,42.800,4.363
300,11/25/21 03:30:27 PM,14.949,62.900,37.274,39.360,0.2043,0.0986,0.2262,0.1600,23.1,41.601,42.800,4.351
301,11/25/21 03:40:27 PM,14.949,62.300,37.274,39.360,0.2043,0.0986,0.2262,0.1604,25.6,41.601,42.800,4.363
302,11/25/21 03:50:27 PM,14.641,62.400,37.274,39.360,0.2038,0.0986,0.2262,0.1600,20.6,41.601,42.800,4.351
303,11/25/21 04:00:27 PM,14.702,60.900,37.274,39.360,0.2038,0.0986,0.2262,0.1604,18.1,41.601,42.800,4.363
304,11/25/21 04:10:27 PM,14.763,57.900,37.274,39.360,0.2038,0.0986,0.2262,0.1600,16.9,41.601,42.800,4.351
305,11/25/21 04:20:27 PM,14.578,58.100,37.274,39.360,0.2043,0.0986,0.2262,0.1604,15.6,41.601,42.800,4.363
306,11/25/21 04:30:27 PM,14.517,58.800,37.225,39.360,0.2038,0.0986,0.2262,0.1600,13.1,41.601,42.800,4.357
307,11/25/21 04:40:27 PM,14.331,58.900,37.225,39.360,0.2038,0.0986,0.2262,0.1604,11.9,41.601,42.800,4.351
308,11/25/21 04:50:27 PM,13.959,60.000,37.225,39.313,0.2038,0.0986,0.2262,0.1600,9.4,41.601,42.800,4.351
309,11/25/21 05:00:27 PM,13.834,61.500,37.225,39.313,0.2038,0.0986,0.2262,0.1604,6.9,41.601,42.755,4.351
310,11/25/21 05:10:27 PM,13.395,62.400,37.225,39.313,0.2047,0.0986,0.2262,0.1600,5.6,41.601,42.800,4.345
311,11/25/21 05:20:27 PM,12.954,63.500,37.225,39.313,0.2047,0.0986,0.2262,0.1604,3.1,41.601,42.755,4.339
312,11/25/21 05:30:27 PM,12.319,63.700,37.225,39.313,0.2047,0.0986,0.2262,0.1600,0.6,41.601,42.755,4.339
313,11/25/21 05:40:27 PM,11.291,64.500,37.225,39.313,0.2047,0.0986,0.2262,0.1604,0.6,41.601,42.755,4.333
314,11/25/21 05:50:27 PM,10.575,65.100,37.225,39.313,0.2047,0.0986,0.2262,0.1600,0.6,41.601,42.755,4.333
315,11/25/21 06:00:27 PM,9.981,65.700,37.225,39.313,0.2047,0.0986,0.2262,0.1604,0.6,41.601,42.755,4.327
316,11/25/21 06:10:27 PM,9.649,66.800,37.225,39.313,0.2047,0.0986,0.2262,0.1600,0.6,41.601,42.755,4.321
317,11/25/21 06:20:27 PM,9.250,68.000,37.225,39.313,0.2047,0.0986,0.2262,0.1604,0.6,41.601,42.755,4.321
318,11/25/21 06:30:27 PM,8.780,68.900,37.179,39.313,0.2047,0.0986,0.2262,0.1600,0.6,41.601,42.755,4.321
319,11/25/21 06:40:27 PM,8.645,69.700,37.179,39.267,0.2047,0.0981,0.2262,0.1604,0.6,41.601,42.755,4.321
320,11/25/21 06:50:27 PM,8.645,69.400,37.179,39.267,0.2047,0.0981,0.2262,0.1600,0.6,41.554,42.755,4.315
321,11/25/21 07:00:27 PM,8.510,70.000,37.179,39.267,0.2047,0.0975,0.2262,0.1604,0.6,41.554,42.755,4.315
322,11/25/21 07:10:27 PM,8.645,70.400,37.179,39.267,0.2047,0.0975,0.2262,0.1600,0.6,41.554,42.755,4.309
323,11/25/21 07:20:27 PM,8.307,71.800,37.179,39.267,0.2047,0.0975,0.2262,0.1604,0.6,41.554,42.755,4.303
324,11/25/21 07:30:27 PM,7.830,74.800,37.179,39.267,0.2043,0.0981,0.2262,0.1600,0.6,41.554,42.755,4.303
325,11/25/21 07:40:27 PM,7.347,75.900,37.179,39.267,0.2043,0.0975,0.2262,0.1604,0.6,41.554,42.755,4.303
326,11/25/21 07:50:27 PM,7.002,76.300,37.179,39.267,0.2047,0.0975,0.2262,0.1600,0.6,41.554,42.755,4.303
327,11/25/21 08:00:27 PM,6.724,76.800,37.179,39.267,0.2047,0.0981,0.2262,0.1600,0.6,41.554,42.755,4.297
328,11/25/21 08:10:27 PM,6.654,77.000,37.179,39.267,0.2043,0.0975,0.2262,0.1600,0.6,41.554,42.755,4.297
329,11/25/21 08:20:27 PM,6.375,79.000,37.130,39.267,0.2047,0.0975,0.2262,0.1604,0.6,41.554,42.755,4.297
330,11/25/21 08:30:27 PM,6.235,79.600,37.130,39.267,0.2047,0.0975,0.2262,0.1600,0.6,41.554,42.708,4.291
331,11/25/21 08:40:27 PM,5.812,80.600,37.130,39.267,0.2047,0.0975,0.2262,0.1604,0.6,41.554,42.708,4.291
332,11/25/21 08:50:27 PM,5.457,81.700,37.130,39.267,0.2047,0.0975,0.2262,0.1600,0.6,41.554,42.708,4.291
333,11/25/21 09:00:27 PM,5.099,82.200,37.130,39.267,0.2047,0.0975,0.2262,0.1600,0.6,41.554,42.708,4.291
334,11/25/21 09:10:27 PM,5.029,82.800,37.130,39.267,0.2047,0.0975,0.2262,0.1596,0.6,41.554,42.708,4.291
335,11/25/21 09:20:27 PM,5.243,83.500,37.130,39.220,0.2047,0.0975,0.2262,0.1604,0.6,41.554,42.708,4.291
336,11/25/21 09:30:27 PM,4.957,83.900,37.130,39.220,0.2047,0.0975,0.2262,0.1596,0.6,41.554,42.708,4.285
337,11/25/21 09:40:27 PM,5.029,84.400,37.130,39.220,0.2047,0.0975,0.2262,0.1604,0.6,41.508,42.708,4.285
338,11/25/21 09:50:27 PM,5.171,84.700,37.130,39.220,0.2047,0.0975,0.2262,0.1596,0.6,41.508,42.708,4.285
339,11/25/21 10:00:27 PM,5.670,84.800,37.130,39.220,0.2047,0.0975,0.2262,0.1600,0.6,41.508,42.708,4.285
340,11/25/21 10:10:27 PM,6.375,85.100,37.081,39.220,0.2047,0.0975,0.2262,0.1600,0.6,41.508,42.708,4.285
341,11/25/21 10:20:27 PM,6.933,85.000,37.081,39.220,0.2047,0.0975,0.2262,0.1604,0.6,41.508,42.708,4.279
342,11/25/21 10:30:27 PM,7.417,85.500,37.081,39.220,0.2047,0.0975,0.2257,0.1596,0.6,41.508,42.708,4.279
343,11/25/21 10:40:27 PM,7.830,85.500,37.081,39.220,0.2047,0.0981,0.2262,0.1604,0.6,41.508,42.708,4.279
344,11/25/21 10:50:27 PM,8.101,84.500,37.081,39.220,0.2043,0.0975,0.2257,0.1600,0.6,41.508,42.708,4.273
345,11/25/21 11:00:27 PM,8.780,84.700,37.081,39.220,0.2043,0.0975,0.2262,0.1600,0.6,41.508,42.708,4.297
346,11/25/21 11:10:27 PM,9.516,85.200,37.081,39.220,0.2047,0.0975,0.2262,0.1596,0.6,41.508,42.708,4.273
347,11/25/21 11:20:27 PM,10.114,84.900,37.081,39.173,0.2047,0.0975,0.2262,0.1604,0.6,41.508,42.708,4.273
348,11/25/21 11:30:27 PM,10.704,84.700,37.081,39.220,0.2047,0.0975,0.2262,0.1596,0.6,41.508,42.708,4.273
349,11/25/21 11:40:27 PM,11.808,85.000,37.081,39.173,0.2047,0.0981,0.2262,0.1604,0.6,41.508,42.708,4.273
350,11/25/21 11:50:27 PM,12.063,84.200,37.081,39.173,0.2047,0.0975,0.2262,0.1600,0.6,41.508,42.708,4.267
351,11/26/21 12:00:27 AM,12.891,82.900,37.081,39.173,0.2047,0.0975,0.2262,0.1604,0.6,41.508,42.708,4.267
352,11/26/21 12:10:27 AM,13.017,81.500,37.035,39.173,0.2047,0.0975,0.2262,0.1600,0.6,41.508,42.708,4.267
353,11/26/21 12:20:27 AM,13.206,80.500,37.081,39.173,0.2047,0.0975,0.2262,0.1604,0.6,41.508,42.708,4.267
354,11/26/21 12:30:27 AM,13.332,79.100,37.035,39.173,0.2047,0.0975,0.2262,0.1600,0.6,41.508,42.663,4.267
355,11/26/21 12:40:27 AM,13.458,78.000,37.035,39.173,0.2047,0.0975,0.2262,0.1604,0.6,41.508,42.663,4.267
356,11/26/21 12:50:27 AM,13.458,77.300,37.035,39.173,0.2047,0.0975,0.2262,0.1600,0.6,41.508,42.663,4.267
357,11/26/21 01:00:27 AM,13.521,77.500,37.035,39.173,0.2043,0.0981,0.2262,0.1604,0.6,41.508,42.663,4.267
358,11/26/21 01:10:27 AM,13.584,77.500,37.035,39.173,0.2047,0.0975,0.2262,0.1596,0.6,41.508,42.663,4.267
359,11/26/21 01:20:27 AM,13.521,77.500,37.035,39.173,0.2047,0.0975,0.2262,0.1604,0.6,41.463,42.663,4.267
360,11/26/21 01:30:27 AM,13.584,77.100,37.035,39.173,0.2043,0.0975,0.2262,0.1596,0.6,41.463,42.663,4.267
361,11/26/21 01:40:27 AM,13.645,76.900,37.035,39.173,0.2047,0.0975,0.2262,0.1600,0.6,41.463,42.663,4.267
362,11/26/21 01:50:27 AM,13.771,76.400,37.035,39.173,0.2047,0.0975,0.2262,0.1596,0.6,41.463,42.663,4.267
363,11/26/21 02:00:27 AM,13.896,76.800,37.035,39.173,0.2043,0.0975,0.2262,0.1600,0.6,41.463,42.663,4.267
364,11/26/21 02:10:27 AM,13.896,77.000,36.986,39.173,0.2047,0.0975,0.2262,0.1600,0.6,41.463,42.663,4.267
365,11/26/21 02:20:27 AM,14.020,77.000,36.986,39.124,0.2038,0.0975,0.2262,0.1600,0.6,41.463,42.663,4.279
366,11/26/21 02:30:27 AM,14.207,77.100,36.986,39.124,0.2038,0.0981,0.2262,0.1596,0.6,41.463,42.663,4.267
367,11/26/21 02:40:27 AM,14.331,77.300,36.986,39.124,0.2038,0.0975,0.2262,0.1600,0.6,41.463,42.663,4.273
368,11/26/21 02:50:27 AM,14.331,76.700,36.986,39.124,0.2038,0.0981,0.2262,0.1600,0.6,41.463,42.663,4.267
369,11/26/21 03:00:27 AM,14.392,76.600,36.986,39.124,0.2038,0.0975,0.2262,0.1600,0.6,41.463,42.663,4.267
370,11/26/21 03:10:27 AM,14.455,76.600,36.986,39.124,0.2035,0.0981,0.2262,0.1596,0.6,41.463,42.663,4.273
371,11/26/21 03:20:27 AM,14.455,77.000,36.986,39.124,0.2038,0.0975,0.2262,0.1600,0.6,41.463,42.663,4.273
372,11/26/21 03:30:27 AM,14.578,76.800,36.986,39.124,0.2038,0.0981,0.2262,0.1596,0.6,41.463,42.616,4.279
373,11/26/21 03:40:27 AM,14.763,77.200,36.986,39.078,0.2038,0.0981,0.2262,0.1600,0.6,41.463,42.663,4.273
374,11/26/21 03:50:27 AM,14.824,77.100,36.986,39.078,0.2038,0.0981,0.2262,0.1596,0.6,41.463,42.616,4.273
375,11/26/21 04:00:27 AM,14.886,77.200,36.986,39.078,0.2035,0.0981,0.2262,0.1600,0.6,41.463,42.616,4.273
376,11/26/21 04:10:27 AM,14.763,77.300,36.986,39.078,0.2038,0.0981,0.2262,0.1600,0.6,41.416,42.616,4.273
377,11/26/21 04:20:27 AM,15.010,77.400,36.939,39.078,0.2038,0.0975,0.2257,0.1600,0.6,41.416,42.616,4.273
378,11/26/21 04:30:27 AM,15.132,76.800,36.939,39.078,0.2035,0.0981,0.2262,0.1596,0.6,41.416,42.616,4.273
379,11/26/21 04:40:27 AM,15.132,76.200,36.939,39.078,0.2035,0.0981,0.2262,0.1600,0.6,41.416,42.616,4.273
380,11/26/21 04:50:27 AM,15.193,75.800,36.939,39.078,0.2038,0.0981,0.2262,0.1596,0.6,41.416,42.616,4.273
381,11/26/21 05:00:27 AM,15.316,76.100,36.939,39.078,0.2035,0.0981,0.2262,0.1600,0.6,41.416,42.616,4.273
382,11/26/21 05:10:27 AM,15.498,76.300,36.939,39.078,0.2038,0.0981,0.2262,0.1596,0.6,41.416,42.616,4.273
383,11/26/21 05:20:27 AM,15.741,76.000,36.939,39.078,0.2035,0.0975,0.2262,0.1600,0.6,41.416,42.616,4.273
384,11/26/21 05:30:27 AM,15.922,75.700,36.939,39.078,0.2038,0.0975,0.2262,0.1596,0.6,41.416,42.616,4.273
385,11/26/21 05:40:27 AM,16.225,74.600,36.939,39.078,0.2038,0.0981,0.2262,0.1600,0.6,41.416,42.616,4.273
386,11/26/21 05:50:27 AM,16.345,74.400,36.939,39.078,0.2038,0.0981,0.2262,0.1596,0.6,41.416,42.616,4.273
387,11/26/21 06:00:27 AM,16.466,74.000,36.939,39.078,0.2038,0.0981,0.2262,0.1600,0.6,41.416,42.616,4.273
388,11/26/21 06:10:27 AM,16.525,72.900,36.939,39.078,0.2035,0.0975,0.2257,0.1596,0.6,41.416,42.616,4.273
389,11/26/21 06:20:27 AM,16.705,71.700,36.939,39.078,0.2035,0.0975,0.2262,0.1600,0.6,41.416,42.616,4.273
390,11/26/21 06:30:27 AM,16.826,72.200,36.891,39.078,0.2035,0.0981,0.2262,0.1596,0.6,41.416,42.616,4.273
